"filename", "language", "CSS", "Markdown", "TypeScript React", "TypeScript", "JSON", "XML", "JavaScript", "comment", "blank", "total"
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/animations/loading_spinner.svg", "XML", 0, 0, 0, 0, 0, 202, 0, 0, 0, 202
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/Investors/berachin1.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/Investors/berachin2.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/Investors/grug.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/Investors/hypotenuse.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/Investors/susa.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/Temporary/Analytics/chart.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 1, 16
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/Temporary/chart.svg", "XML", 0, 0, 0, 0, 0, 106, 0, 0, 1, 107
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/Temporary/chart2.svg", "XML", 0, 0, 0, 0, 0, 26, 0, 0, 1, 27
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/arbitrum.svg", "XML", 0, 0, 0, 0, 0, 183, 0, 1, 1, 185
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/backgrounds/swap_background.svg", "XML", 0, 0, 0, 0, 0, 88, 0, 0, 1, 89
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/home/active_slider_button.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/icons/TokensArrow.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/icons/avatar.svg", "XML", 0, 0, 0, 0, 0, 21, 0, 1, 3, 25
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/icons/settings.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/icons/star_unfilled.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/logos/MetaMask_Fox.svg", "XML", 0, 0, 0, 0, 0, 60, 0, 1, 1, 62
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/logos/ambi_grey.svg", "XML", 0, 0, 0, 0, 0, 202, 0, 0, 1, 203
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/logos/ambient_logo.svg", "XML", 0, 0, 0, 0, 0, 1204, 0, 0, 1, 1205
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/networks/arbitrum.svg", "XML", 0, 0, 0, 0, 0, 181, 0, 0, 1, 182
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/networks/kovan.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/networks/optimistic.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 1, 6
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/networks/polygon.svg", "XML", 0, 0, 0, 0, 0, 15, 0, 1, 1, 17
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/optimism.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 1, 6
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/closeSidebar.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 1, 6
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/deposit.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/exchange.svg", "XML", 0, 0, 0, 0, 0, 61, 0, 1, 1, 63
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/favouritePools.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/openOrders.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/rangePositions.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 1, 7
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/recentTransactions.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 1, 6
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/topPools.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/topTokens.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/transfer.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/wallet.svg", "XML", 0, 0, 0, 0, 0, 47, 0, 1, 1, 49
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/sidebarImages/withdraw.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/Users/junioradessu/Documents/ambient-ts-app/src/assets/images/waveform.svg", "XML", 0, 0, 0, 0, 0, 57, 0, 0, 1, 58
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Analytics/AnalyticsTabs/AnalyticsTabs.module.css", "CSS", 71, 0, 0, 0, 0, 0, 0, 1, 9, 81
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Analytics/AnalyticsTabs/AnalyticsTabs.tsx", "TypeScript React", 0, 0, 126, 0, 0, 0, 0, 2, 9, 137
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Analytics/GraphContainer/GraphContainer.module.css", "CSS", 150, 0, 0, 0, 0, 0, 0, 9, 21, 180
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Analytics/GraphContainer/GraphContainer.tsx", "TypeScript React", 0, 0, 286, 0, 0, 0, 0, 10, 24, 320
"/Users/junioradessu/Documents/ambient-ts-app/src/components/COMPONENTS.md", "Markdown", 0, 12, 0, 0, 0, 0, 0, 0, 7, 19
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/ChatPanel.module.css", "CSS", 147, 0, 0, 0, 0, 0, 0, 11, 31, 189
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/ChatPanel.tsx", "TypeScript React", 0, 0, 134, 0, 0, 0, 0, 37, 18, 189
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/MessagePanel/Inbox/IncomingMessage.module.css", "CSS", 68, 0, 0, 0, 0, 0, 0, 10, 28, 106
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/MessagePanel/Inbox/IncomingMessage.tsx", "TypeScript React", 0, 0, 20, 0, 0, 0, 0, 0, 4, 24
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/MessagePanel/InputBox/MessageInput.module.css", "CSS", 73, 0, 0, 0, 0, 0, 0, 6, 28, 107
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/MessagePanel/InputBox/MessageInput.tsx", "TypeScript React", 0, 0, 55, 0, 0, 0, 0, 29, 10, 94
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/MessagePanel/Room/Room.module.css", "CSS", 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/MessagePanel/Room/Room.tsx", "TypeScript React", 0, 0, 83, 0, 0, 0, 0, 1, 7, 91
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/MessagePanel/SentMessagePanel/SentMessagePanel.module.css", "CSS", 60, 0, 0, 0, 0, 0, 0, 3, 15, 78
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/MessagePanel/SentMessagePanel/SentMessagePanel.tsx", "TypeScript React", 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/Model/MessageModel.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Chat/Service/chatApi.tsx", "TypeScript React", 0, 0, 7, 0, 0, 0, 0, 31, 11, 49
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Accordion/Accordion.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Accordion/Accordion.tsx", "TypeScript React", 0, 0, 36, 0, 0, 0, 0, 0, 4, 40
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Exchange/Exchange.module.css", "CSS", 14, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Exchange/Exchange.tsx", "TypeScript React", 0, 0, 53, 0, 0, 0, 0, 4, 4, 61
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Exchange/ExchangeCard.module.css", "CSS", 37, 0, 0, 0, 0, 0, 0, 1, 7, 45
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Exchange/ExchangeCard.tsx", "TypeScript React", 0, 0, 87, 0, 0, 0, 0, 19, 12, 118
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Exchange/ExchangeHeader.module.css", "CSS", 23, 0, 0, 0, 0, 0, 0, 1, 5, 29
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Exchange/ExchangeHeader.tsx", "TypeScript React", 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Order/Order.module.css", "CSS", 14, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Order/Order.tsx", "TypeScript React", 0, 0, 23, 0, 0, 0, 0, 1, 5, 29
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Order/OrderCard.module.css", "CSS", 51, 0, 0, 0, 0, 0, 0, 11, 8, 70
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Order/OrderCard.tsx", "TypeScript React", 0, 0, 123, 0, 0, 0, 0, 23, 19, 165
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Order/OrderCardHeader.module.css", "CSS", 66, 0, 0, 0, 0, 0, 0, 13, 13, 92
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Order/OrderCardHeader.tsx", "TypeScript React", 0, 0, 19, 0, 0, 0, 0, 4, 3, 26
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Range/Range.module.css", "CSS", 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Range/Range.tsx", "TypeScript React", 0, 0, 19, 0, 0, 0, 0, 1, 5, 25
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Range/RangeCard.module.css", "CSS", 51, 0, 0, 0, 0, 0, 0, 11, 8, 70
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Range/RangeCard.tsx", "TypeScript React", 0, 0, 77, 0, 0, 0, 0, 4, 13, 94
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Range/RangeCardHeader.module.css", "CSS", 65, 0, 0, 0, 0, 0, 0, 9, 16, 90
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Range/RangeCardHeader.tsx", "TypeScript React", 0, 0, 19, 0, 0, 0, 0, 3, 2, 24
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Transaction/TransactionCard.module.css", "CSS", 51, 0, 0, 0, 0, 0, 0, 11, 8, 70
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Transaction/TransactionCard.tsx", "TypeScript React", 0, 0, 306, 0, 0, 0, 0, 26, 36, 368
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Transaction/TransactionCardHeader.module.css", "CSS", 66, 0, 0, 0, 0, 0, 0, 13, 13, 92
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Transaction/TransactionCardHeader.tsx", "TypeScript React", 0, 0, 18, 0, 0, 0, 0, 3, 4, 25
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Transaction/TransactionsTable.module.css", "CSS", 14, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Transaction/TransactionsTable.tsx", "TypeScript React", 0, 0, 17, 0, 0, 0, 0, 2, 4, 23
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Wallet/Wallet.module.css", "CSS", 14, 0, 0, 0, 0, 0, 0, 0, 5, 19
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Wallet/Wallet.tsx", "TypeScript React", 0, 0, 53, 0, 0, 0, 0, 1, 4, 58
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Wallet/WalletCard.module.css", "CSS", 37, 0, 0, 0, 0, 0, 0, 1, 7, 45
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Wallet/WalletCard.tsx", "TypeScript React", 0, 0, 89, 0, 0, 0, 0, 5, 11, 105
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Wallet/WalletHeader.module.css", "CSS", 23, 0, 0, 0, 0, 0, 0, 1, 5, 29
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Account/AccountTabs/Wallet/WalletHeader.tsx", "TypeScript React", 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Analytics/PoolDisplay.module.css", "CSS", 18, 0, 0, 0, 0, 0, 0, 2, 5, 25
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Analytics/PoolDisplay.tsx", "TypeScript React", 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Analytics/Price.tsx", "TypeScript React", 0, 0, 4, 0, 0, 0, 0, 0, 2, 6
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Analytics/TokenDisplay.module.css", "CSS", 14, 0, 0, 0, 0, 0, 0, 1, 3, 18
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Analytics/TokenDisplay.tsx", "TypeScript React", 0, 0, 31, 0, 0, 0, 0, 0, 5, 36
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/AnimatedPage/AnimatedPage.tsx", "TypeScript React", 0, 0, 40, 0, 0, 0, 0, 22, 9, 71
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Animation/Animation.tsx", "TypeScript React", 0, 0, 24, 0, 0, 0, 0, 0, 5, 29
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/AppOverlay/AppOverlay.module.css", "CSS", 24, 0, 0, 0, 0, 0, 0, 2, 8, 34
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/AppOverlay/AppOverlay.tsx", "TypeScript React", 0, 0, 140, 0, 0, 0, 0, 20, 14, 174
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Button/Button.module.css", "CSS", 50, 0, 0, 0, 0, 0, 0, 1, 15, 66
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Button/Button.tsx", "TypeScript React", 0, 0, 18, 0, 0, 0, 0, 0, 3, 21
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Carousel/Carousel.module.css", "CSS", 35, 0, 0, 0, 0, 0, 0, 0, 5, 40
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Carousel/Carousel.tsx", "TypeScript React", 0, 0, 57, 0, 0, 0, 0, 6, 8, 71
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Carousel/CarouselItem/CarouselItem.module.css", "CSS", 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Carousel/CarouselItem/CarouselItem.tsx", "TypeScript React", 0, 0, 15, 0, 0, 0, 0, 0, 3, 18
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Charts/AreaChart.tsx", "TypeScript React", 0, 0, 182, 0, 0, 0, 0, 4, 22, 208
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Charts/BarChart.tsx", "TypeScript React", 0, 0, 164, 0, 0, 0, 0, 1, 26, 191
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Charts/CandleChart.tsx", "TypeScript React", 0, 0, 166, 0, 0, 0, 0, 3, 23, 192
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/ConfirmationModalControl/ConfirmationModalControl.module.css", "CSS", 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/ConfirmationModalControl/ConfirmationModalControl.tsx", "TypeScript React", 0, 0, 17, 0, 0, 0, 0, 2, 4, 23
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/ContentContainer/ContentContainer.md", "Markdown", 0, 18, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/ContentContainer/ContentContainer.module.css", "CSS", 78, 0, 0, 0, 0, 0, 0, 68, 23, 169
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/ContentContainer/ContentContainer.tsx", "TypeScript React", 0, 0, 24, 0, 0, 0, 0, 1, 5, 30
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/ContentHeader/ContentHeader.md", "Markdown", 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/ContentHeader/ContentHeader.module.css", "CSS", 24, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/ContentHeader/ContentHeader.tsx", "TypeScript React", 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/CurrencyDisplay/CurrencyDisplay.module.css", "CSS", 99, 0, 0, 0, 0, 0, 0, 11, 32, 142
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/CurrencyDisplay/CurrencyDisplay.tsx", "TypeScript React", 0, 0, 42, 0, 0, 0, 0, 2, 5, 49
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Divider/Divider.module.css", "CSS", 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Divider/Divider.tsx", "TypeScript React", 0, 0, 4, 0, 0, 0, 0, 0, 2, 6
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DividerDark/DividerDark.module.css", "CSS", 19, 0, 0, 0, 0, 0, 0, 2, 4, 25
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DividerDark/DividerDark.tsx", "TypeScript React", 0, 0, 18, 0, 0, 0, 0, 1, 2, 21
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DropdownMenu/DropdownMenu.module.css", "CSS", 12, 0, 0, 0, 0, 0, 0, 2, 3, 17
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DropdownMenu/DropdownMenu.tsx", "TypeScript React", 0, 0, 18, 0, 0, 0, 0, 2, 5, 25
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DropdownMenu/DropdownMenuContainer/DropdownMenuContainer.module.css", "CSS", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DropdownMenu/DropdownMenuContainer/DropdownMenuContainer.tsx", "TypeScript React", 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DropdownMenu/DropdownMenuItem/DropdownMenuItem.module.css", "CSS", 12, 0, 0, 0, 0, 0, 0, 1, 2, 15
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DropdownMenu/DropdownMenuItem/DropdownMenuItem.tsx", "TypeScript React", 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DropdownMenu2/DropdownMenu2.module.css", "CSS", 34, 0, 0, 0, 0, 0, 0, 3, 8, 45
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/DropdownMenu2/DropdownMenu2.tsx", "TypeScript React", 0, 0, 55, 0, 0, 0, 0, 6, 8, 69
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Global.md", "Markdown", 0, 5, 0, 0, 0, 0, 0, 0, 5, 10
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/IconWithTooltip/IconWithTooltip.tsx", "TypeScript React", 0, 0, 34, 0, 0, 0, 0, 0, 3, 37
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/LoadingAnimations/CircleLoader/CircleLoader.module.css", "CSS", 33, 0, 0, 0, 0, 0, 0, 4, 12, 49
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/LoadingAnimations/CircleLoader/CircleLoader.tsx", "TypeScript React", 0, 0, 75, 0, 0, 0, 0, 0, 9, 84
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/LoadingAnimations/DotJump/BouncingBall.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/LoadingAnimations/DotJump/BouncingBall.tsx", "TypeScript React", 0, 0, 33, 0, 0, 0, 0, 1, 4, 38
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/LoadingAnimations/RollingBall/RollingBall.module.css", "CSS", 2, 0, 0, 0, 0, 0, 0, 7, 1, 10
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/LoadingAnimations/RollingBall/RollingBall.tsx", "TypeScript React", 0, 0, 36, 0, 0, 0, 0, 1, 3, 40
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/LoadingAnimations/WaveAnimation/WaveAnimation.module.css", "CSS", 6, 0, 0, 0, 0, 0, 0, 3, 2, 11
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/LoadingAnimations/WaveAnimation/WaveAnimation.tsx", "TypeScript React", 0, 0, 67, 0, 0, 0, 0, 1, 9, 77
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/MenuButton/MenuButton.tsx", "TypeScript React", 0, 0, 77, 0, 0, 0, 0, 3, 6, 86
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/MobileSidebar/MobileSidebar.module.css", "CSS", 184, 0, 0, 0, 0, 0, 0, 18, 44, 246
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/MobileSidebar/MobileSidebar.tsx", "TypeScript React", 0, 0, 216, 0, 0, 0, 0, 2, 14, 232
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/MobileSidebar/MobileSidebarItem.tsx", "TypeScript React", 0, 0, 30, 0, 0, 0, 0, 0, 5, 35
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Modal/MODAL.md", "Markdown", 0, 24, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Modal/Modal.module.css", "CSS", 72, 0, 0, 0, 0, 0, 0, 4, 15, 91
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Modal/Modal.tsx", "TypeScript React", 0, 0, 80, 0, 0, 0, 0, 11, 10, 101
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Modal/data/chooseToken.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Modal/useModal.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 3, 4, 14
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/NotificationCenter/ActivityIndicator/ActivityIndicator.module.css", "CSS", 43, 0, 0, 0, 0, 0, 0, 0, 10, 53
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/NotificationCenter/ActivityIndicator/ActivityIndicator.tsx", "TypeScript React", 0, 0, 63, 0, 0, 0, 0, 0, 9, 72
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/NotificationCenter/NotificationCenter.module.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/NotificationCenter/NotificationCenter.tsx", "TypeScript React", 0, 0, 45, 0, 0, 0, 0, 1, 11, 57
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/NotificationCenter/NotificationTable/NotificationTable.module.css", "CSS", 80, 0, 0, 0, 0, 0, 0, 3, 26, 109
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/NotificationCenter/NotificationTable/NotificationTable.tsx", "TypeScript React", 0, 0, 55, 0, 0, 0, 0, 0, 11, 66
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/NotificationCenter/ReceiptDisplay/ReceiptDisplay.module.css", "CSS", 76, 0, 0, 0, 0, 0, 0, 0, 16, 92
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/NotificationCenter/ReceiptDisplay/ReceiptDisplay.tsx", "TypeScript React", 0, 0, 82, 0, 0, 0, 0, 1, 8, 91
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/OpenOrderStatus/OpenOrderStatus.module.css", "CSS", 24, 0, 0, 0, 0, 0, 0, 1, 3, 28
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/OpenOrderStatus/OpenOrderStatus.tsx", "TypeScript React", 0, 0, 35, 0, 0, 0, 0, 0, 4, 39
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/OverlayComponent/OverlayComponent.module.css", "CSS", 47, 0, 0, 0, 0, 0, 0, 3, 11, 61
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/OverlayComponent/OverlayComponent.tsx", "TypeScript React", 0, 0, 27, 0, 0, 0, 0, 0, 4, 31
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Pagination/Pagination.module.css", "CSS", 92, 0, 0, 0, 0, 0, 0, 5, 25, 122
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/Pagination/Pagination.tsx", "TypeScript React", 0, 0, 128, 0, 0, 0, 0, 6, 19, 153
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/PoolCard/PoolCard.module.css", "CSS", 137, 0, 0, 0, 0, 0, 0, 5, 26, 168
"/Users/junioradessu/Documents/ambient-ts-app/src/components/Global/PoolCard/PoolCard.tsx", "TypeScript React", 0, 0, 242, 0, 0, 0, 0, 4, 32, 278
